00:00:00,06:00:00,6,8,15,20,14,50,52,62,1800
06:01:00,09:00:00,2,4,45,90,14,50,52,62,900
09:01:00,12:00:00,2,3,60,120,14,50,52,62,300
12:01:00,15:00:00,2,3,60,120,14,50,52,62,300
15:01:00,18:00:00,2,3,60,120,14,50,52,62,300
18:01:00,21:00:00,2,4,45,90,14,50,52,62,600
21:01:00,23:59:00,3,4,15,20,14,50,52,62,900
06:01:00,09:00:00,1,2,1,2,12,51,53,63,0
09:01:00,12:00:00,3,6,1,2,12,51,53,63,0
12:01:00,15:00:00,3,6,1,2,12,51,53,63,0
15:01:00,18:00:00,2,4,1,2,12,51,53,63,0
